"student_id","date","program","location","score_reading","score_writing","score_mathNoCalc","score_mathCalc"
936806,2023-09-30,"skills","center",555,47,426,618
936808,2023-08-15,"intake","center",600,37,461,162
936808,2023-09-30,"skills","center",613,38,469,167
936811,2023-08-15,"intake","center",531,33,283,713
936811,2023-10-08,"skills","center",558,35,303,754
936813,2023-08-15,"intake","center",602,29,495,615
936813,2023-10-02,"skills","center",602,30,520,632
936828,2023-08-15,"intake","center",565,68,485,544
936828,2023-10-07,"skills","center",578,70,528,598
936839,2023-08-15,"intake","center",616,28,634,618
936839,2023-10-05,"skills","center",637,29,702,661
936854,2023-08-15,"intake","center",493,71,672,502
936854,2023-10-04,"skills","center",513,74,724,544
936858,2023-08-15,"intake","center",569,23,573,501
936858,2023-10-01,"skills","center",579,23,585,510
936870,2023-08-15,"intake","center",765,32,386,682
936870,2023-09-27,"skills","center",797,33,406,722
936883,2023-08-15,"intake","center",599,58,572,464
936883,2023-09-29,"skills","center",617,60,616,491
936893,2023-08-15,"intake","center",601,40,358,674
936893,2023-09-30,"skills","center",612,41,392,744
936895,2023-08-15,"intake","center",694,60,392,704
936895,2023-10-02,"skills","center",703,61,405,721
936912,2023-08-15,"intake","center",508,52,324,711
936912,2023-09-29,"skills","center",522,54,354,772
936935,2023-08-15,"intake","center",727,24,509,548
936935,2023-10-01,"skills","center",730,24,515,556
936940,2023-08-15,"intake","center",727,36,376,484
936940,2023-09-30,"skills","center",727,35,394,494
936943,2023-08-15,"intake","center",518,53,534,274
936943,2023-10-05,"skills","center",508,53,553,278
936949,2023-08-15,"intake","center",678,31,372,361
936949,2023-09-30,"skills","center",693,33,405,394
936952,2023-08-15,"intake","center",750,49,658,539
936952,2023-10-03,"skills","center",762,49,682,554
936954,2023-08-15,"intake","center",590,72,415,401
936954,2023-10-01,"skills","center",582,72,417,406
936955,2023-08-15,"intake","center",554,43,426,498
936955,2023-09-29,"skills","center",580,45,454,526
936959,2023-08-15,"intake","center",504,41,655,682
936959,2023-10-02,"skills","center",523,43,706,722
936970,2023-08-15,"intake","center",553,67,604,749
936983,2023-08-15,"intake","center",701,63,455,565
936983,2023-10-01,"skills","center",713,63,477,578
936986,2023-08-15,"intake","center",565,42,484,496
936986,2023-09-28,"skills","center",565,43,482,506
936992,2023-08-15,"intake","center",534,56,455,624
936992,2023-10-02,"skills","center",529,56,467,640
936999,2023-08-15,"intake","center",612,73,478,425
936999,2023-09-30,"skills","center",627,76,520,461
937015,2023-08-15,"intake","center",597,48,237,420
937015,2023-09-27,"skills","center",612,50,259,457
937017,2023-08-15,"intake","center",481,28,501,387
937017,2023-09-28,"skills","center",487,29,512,390
937030,2023-08-15,"intake","center",519,37,758,379
937030,2023-09-25,"skills","center",534,37,771,383
937031,2023-08-15,"intake","center",539,60,327,682
937031,2023-09-30,"skills","center",547,62,357,745
937032,2023-08-15,"intake","center",563,41,222,340
937032,2023-09-30,"skills","center",588,43,233,360
937044,2023-08-15,"intake","center",485,69,427,602
937044,2023-10-01,"skills","center",497,70,442,611
937052,2023-08-15,"intake","center",691,50,763,794
937057,2023-08-15,"intake","center",602,47,581,562
937057,2023-09-29,"skills","center",626,49,640,597
937069,2023-08-15,"intake","center",704,78,273,571
937069,2023-09-30,"skills","center",739,80,302,618
937070,2023-08-15,"intake","center",761,68,700,486
937070,2023-10-05,"skills","center",755,68,704,495
937071,2023-08-15,"intake","center",584,90,704,439
937071,2023-10-01,"skills","center",596,91,714,454
937073,2023-08-15,"intake","center",504,74,387,454
937073,2023-10-02,"skills","center",526,76,422,501
937079,2023-08-15,"intake","center",583,31,629,569
937079,2023-09-22,"skills","center",615,32,667,602
937085,2023-08-15,"intake","center",732,36,366,567
937085,2023-09-28,"skills","center",767,38,394,600
937087,2023-08-15,"intake","center",664,35,390,481
937087,2023-09-29,"skills","center",701,37,421,520
937092,2023-08-15,"intake","center",618,76,229,569
937092,2023-10-03,"skills","center",617,77,240,587
937093,2023-08-15,"intake","center",394,39,393,501
937093,2023-09-26,"skills","center",403,40,402,518
937096,2023-08-15,"intake","center",497,65,432,566
937096,2023-09-30,"skills","center",505,67,472,619
937097,2023-08-15,"intake","center",509,34,307,180
937097,2023-10-02,"skills","center",530,35,330,191
937101,2023-08-15,"intake","center",528,27,679,460
937101,2023-09-26,"skills","center",559,29,732,491
937104,2023-08-15,"intake","center",518,80,369,527
937104,2023-10-01,"skills","center",518,80,383,533
937108,2023-08-15,"intake","center",628,44,608,600
937108,2023-09-27,"skills","center",628,46,626,614
937115,2023-08-15,"intake","center",550,38,248,491
937115,2023-09-27,"skills","center",576,40,265,525
937120,2023-08-15,"intake","center",533,16,264,489
937120,2023-09-28,"skills","center",543,17,271,498
937124,2023-08-15,"intake","center",601,78,296,470
937124,2023-09-29,"skills","center",616,79,308,488
937138,2023-08-15,"intake","center",598,37,330,585
937138,2023-09-29,"skills","center",608,37,339,595
937139,2023-08-15,"intake","center",439,61,502,516
937139,2023-09-30,"skills","center",441,62,513,528
937142,2023-08-15,"intake","center",567,55,286,582
937142,2023-10-03,"skills","center",582,56,319,641
937146,2023-08-15,"intake","center",525,75,546,507
937146,2023-09-28,"skills","center",527,77,592,541
937153,2023-08-15,"intake","center",640,56,489,736
937153,2023-10-04,"skills","center",646,56,506,746
937158,2023-08-15,"intake","center",500,45,467,324
937158,2023-09-29,"skills","center",505,45,505,354
937159,2023-08-15,"intake","center",457,62,562,549
937159,2023-10-07,"skills","center",472,63,606,595
937162,2023-08-15,"intake","center",570,68,451,627
937162,2023-10-01,"skills","center",572,68,460,652
937166,2023-08-15,"intake","center",671,30,599,672
937166,2023-10-07,"skills","center",685,31,650,735
937172,2023-08-15,"intake","center",730,55,443,654
937172,2023-10-02,"skills","center",768,58,468,699
937176,2023-08-15,"intake","center",496,32,652,764
937177,2023-08-15,"intake","center",558,50,331,595
937177,2023-10-04,"skills","center",579,54,357,632
937182,2023-08-15,"intake","center",537,52,657,565
937182,2023-10-04,"skills","center",547,53,690,586
937185,2023-08-15,"intake","center",643,47,549,755
937186,2023-08-15,"intake","center",443,39,297,518
937186,2023-10-05,"skills","center",456,41,326,559
937188,2023-08-15,"intake","center",553,64,634,512
937188,2023-10-01,"skills","center",568,69,658,536
937190,2023-08-15,"intake","center",567,39,651,486
937190,2023-10-01,"skills","center",592,40,693,520
937195,2023-08-15,"intake","center",468,50,259,712
937195,2023-09-26,"skills","center",482,52,281,791
937206,2023-08-15,"intake","center",653,59,348,500
937206,2023-10-03,"skills","center",647,59,354,507
937213,2023-08-15,"intake","center",530,31,485,722
937213,2023-10-04,"skills","center",541,32,499,745
937221,2023-08-15,"intake","center",492,64,660,750
937229,2023-08-15,"intake","center",522,49,579,434
937229,2023-10-01,"skills","center",519,49,584,443
937239,2023-08-15,"intake","center",686,40,304,552
937239,2023-10-03,"skills","center",704,40,317,565
937252,2023-08-15,"intake","center",464,55,297,704
937252,2023-09-28,"skills","center",473,57,321,763
937255,2023-08-15,"intake","center",758,79,453,481
937255,2023-09-27,"skills","center",785,84,480,506
937257,2023-08-15,"intake","center",620,57,345,795
937263,2023-08-15,"intake","center",406,39,543,409
937263,2023-09-27,"skills","center",415,40,597,445
937279,2023-08-15,"intake","center",395,33,382,354
937279,2023-10-03,"skills","center",398,34,395,360
937287,2023-08-15,"intake","center",486,52,368,648
937287,2023-10-01,"skills","center",497,54,407,687
937299,2023-08-15,"intake","center",555,25,699,675
937299,2023-10-04,"skills","center",561,25,712,681
937301,2023-08-15,"intake","center",433,38,644,453
937301,2023-10-04,"skills","center",448,40,686,480
937306,2023-08-15,"intake","center",612,50,611,571
937306,2023-10-03,"skills","center",623,52,675,620
937313,2023-08-15,"intake","center",573,49,576,581
937313,2023-10-02,"skills","center",588,51,626,635
937322,2023-08-15,"intake","center",650,55,348,533
937322,2023-10-03,"skills","center",665,56,368,559
937329,2023-08-15,"intake","center",617,80,479,795
937335,2023-08-15,"intake","center",528,47,705,605
937335,2023-10-05,"skills","center",541,48,741,638
937338,2023-08-15,"intake","center",407,44,682,656
937338,2023-10-05,"skills","center",413,45,701,668
937341,2023-08-15,"intake","center",638,81,693,525
937341,2023-10-02,"skills","center",654,84,723,550
937342,2023-08-15,"intake","center",708,48,719,649
937342,2023-09-30,"skills","center",735,49,753,690
937347,2023-08-15,"intake","center",521,55,620,579
937347,2023-10-03,"skills","center",510,54,633,582
937350,2023-08-15,"intake","center",542,58,620,619
937350,2023-09-29,"skills","center",551,60,644,644
937351,2023-08-15,"intake","center",553,50,557,633
937351,2023-10-04,"skills","center",556,49,571,626
937352,2023-08-15,"intake","center",582,29,511,487
937352,2023-10-01,"skills","center",583,30,531,497
937365,2023-08-15,"intake","center",648,42,590,269
937365,2023-10-01,"skills","center",669,44,623,285
937369,2023-08-15,"intake","center",442,77,412,639
937369,2023-10-03,"skills","center",447,79,425,648
937373,2023-08-15,"intake","center",419,29,537,729
937373,2023-10-02,"skills","center",427,31,596,794
937393,2023-08-15,"intake","center",476,51,573,637
937393,2023-09-29,"skills","center",487,52,627,691
937411,2023-08-15,"intake","center",572,43,258,485
937411,2023-09-29,"skills","center",587,44,282,527
937417,2023-08-15,"intake","center",751,24,448,508
937417,2023-09-30,"skills","center",769,24,492,550
937430,2023-08-15,"intake","center",700,46,683,495
937430,2023-10-04,"skills","center",720,47,703,507
937431,2023-08-15,"intake","center",414,69,650,461
937431,2023-10-02,"skills","center",425,70,715,503
937437,2023-08-15,"intake","center",674,45,656,407
937437,2023-09-30,"skills","center",678,46,680,424
937439,2023-08-15,"intake","center",663,70,473,409
937439,2023-10-02,"skills","center",674,72,483,423
937448,2023-08-15,"intake","center",493,26,329,437
937448,2023-09-30,"skills","center",501,26,352,454
937453,2023-08-15,"intake","center",586,48,388,764
937453,2023-09-28,"skills","center",595,48,397,779
937458,2023-08-15,"intake","center",615,70,681,433
937458,2023-10-01,"skills","center",611,71,707,440
937476,2023-08-15,"intake","center",542,38,411,458
937476,2023-09-28,"skills","center",562,40,441,484
937487,2023-08-15,"intake","center",613,44,677,564
937487,2023-09-27,"skills","center",641,47,707,608
937491,2023-08-15,"intake","center",489,33,347,550
937491,2023-09-24,"skills","center",486,34,351,546
937510,2023-08-15,"intake","center",786,64,466,753
937510,2023-10-03,"skills","center",788,65,484,776
937519,2023-08-15,"intake","center",683,24,399,669
937519,2023-09-28,"skills","center",716,25,428,712
937526,2023-08-15,"intake","center",592,57,278,557
937526,2023-10-03,"skills","center",613,60,294,605
937528,2023-08-15,"intake","center",715,59,644,519
937528,2023-10-04,"skills","center",733,62,714,555
937529,2023-08-15,"intake","center",496,45,619,635
937529,2023-09-29,"skills","center",518,47,666,670
937536,2023-08-15,"intake","center",448,39,406,697
937536,2023-10-03,"skills","center",464,41,438,760
937541,2023-08-15,"intake","center",590,43,560,702
937541,2023-10-09,"skills","center",620,46,596,746
937548,2023-08-15,"intake","center",583,34,611,535
937548,2023-10-02,"skills","center",586,34,631,540
937552,2023-08-15,"intake","center",615,59,343,503
937552,2023-09-28,"skills","center",617,60,350,517
937554,2023-08-15,"intake","center",614,31,246,383
937554,2023-10-02,"skills","center",626,32,266,418
937555,2023-08-15,"intake","center",499,43,526,529
937555,2023-10-03,"skills","center",510,45,585,575
937571,2023-08-15,"intake","center",644,71,498,693
937571,2023-10-02,"skills","center",686,73,530,727
937573,2023-08-15,"intake","center",695,47,490,548
937573,2023-09-27,"skills","center",684,47,498,551
937574,2023-08-15,"intake","center",522,24,369,684
937574,2023-09-30,"skills","center",526,25,381,706
937586,2023-08-15,"intake","center",609,55,293,614
937586,2023-10-03,"skills","center",632,58,312,658
937589,2023-08-15,"intake","center",670,63,658,632
937589,2023-10-05,"skills","center",674,64,688,644
937594,2023-08-15,"intake","center",525,57,234,393
937594,2023-09-30,"skills","center",528,58,254,435
937600,2023-08-15,"intake","center",732,63,285,411
937600,2023-09-29,"skills","center",751,65,291,423
937622,2023-08-15,"intake","center",521,43,304,738
937622,2023-10-05,"skills","center",517,44,306,764
937626,2023-08-15,"intake","center",619,50,337,243
937626,2023-09-30,"skills","center",650,53,365,256
937628,2023-08-15,"intake","center",594,35,648,408
937628,2023-09-30,"skills","center",630,38,693,434
937632,2023-08-15,"intake","center",671,46,433,793
937636,2023-08-15,"intake","center",554,59,349,653
937636,2023-10-02,"skills","center",564,61,367,665
937637,2023-08-15,"intake","center",556,47,690,641
937637,2023-09-29,"skills","center",572,48,725,657
937641,2023-08-15,"intake","center",427,59,630,500
937641,2023-09-30,"skills","center",426,59,644,508
937642,2023-08-15,"intake","center",673,52,396,517
937642,2023-10-02,"skills","center",687,54,440,558
937666,2023-08-15,"intake","center",626,53,520,450
937666,2023-09-28,"skills","center",661,56,559,472
937667,2023-08-15,"intake","center",765,44,233,662
937667,2023-09-27,"skills","center",769,45,240,682
937668,2023-08-15,"intake","center",693,63,325,369
937668,2023-10-04,"skills","center",710,64,354,404
937669,2023-08-15,"intake","center",619,61,582,412
937669,2023-10-05,"skills","center",622,62,604,421
937684,2023-08-15,"intake","center",738,46,152,656
937684,2023-09-30,"skills","center",743,47,158,694
937696,2023-08-15,"intake","center",701,48,476,579
937696,2023-09-27,"skills","center",735,51,501,614
937698,2023-08-15,"intake","center",494,46,449,521
937698,2023-09-28,"skills","center",513,46,457,541
937712,2023-08-15,"intake","center",470,63,649,663
937712,2023-09-30,"skills","center",472,64,666,663
937729,2023-08-15,"intake","center",473,59,624,720
937729,2023-10-02,"skills","center",485,61,688,776
937733,2023-08-15,"intake","center",587,38,625,537
937733,2023-09-24,"skills","center",597,39,656,546
937734,2023-08-15,"intake","center",648,13,465,385
937734,2023-10-01,"skills","center",650,14,476,390
